run,modello,task,domanda_id,voto
3,phi3:mini,HellaSwag,165,0
3,qwen2.5:7b,HellaSwag,165,1
3,mistral:latest,HellaSwag,165,1
3,phi3:mini,HellaSwag,166,1
3,qwen2.5:7b,HellaSwag,166,1
3,mistral:latest,HellaSwag,166,1
3,phi3:mini,GSM8K,167,0
3,qwen2.5:7b,GSM8K,167,1
3,mistral:latest,GSM8K,167,1
3,phi3:mini,SQuAD,168,1
3,qwen2.5:7b,SQuAD,168,1
3,mistral:latest,SQuAD,168,1
3,phi3:mini,HellaSwag,169,0
3,qwen2.5:7b,HellaSwag,169,1
3,mistral:latest,HellaSwag,169,1
3,phi3:mini,HellaSwag,170,1
3,qwen2.5:7b,HellaSwag,170,1
3,mistral:latest,HellaSwag,170,1
3,phi3:mini,GSM8K,171,0
3,qwen2.5:7b,GSM8K,171,1
3,mistral:latest,GSM8K,171,0
3,phi3:mini,SQuAD,172,1
3,qwen2.5:7b,SQuAD,172,1
3,mistral:latest,SQuAD,172,1
3,phi3:mini,HumanEval,173,0
3,qwen2.5:7b,HumanEval,173,1
3,mistral:latest,HumanEval,173,0
3,phi3:mini,MMLU,174,1
3,qwen2.5:7b,MMLU,174,1
3,mistral:latest,MMLU,174,0
3,phi3:mini,MMLU,175,1
3,qwen2.5:7b,MMLU,175,1
3,mistral:latest,MMLU,175,1
3,phi3:mini,MMLU,176,1
3,qwen2.5:7b,MMLU,176,1
3,mistral:latest,MMLU,176,1
3,phi3:mini,SQuAD,177,0
3,qwen2.5:7b,SQuAD,177,1
3,mistral:latest,SQuAD,177,1
3,phi3:mini,MMLU,178,0
3,qwen2.5:7b,MMLU,178,1
3,mistral:latest,MMLU,178,0
3,phi3:mini,HellaSwag,179,0
3,qwen2.5:7b,HellaSwag,179,1
3,mistral:latest,HellaSwag,179,1
3,phi3:mini,HumanEval,180,1
3,qwen2.5:7b,HumanEval,180,1
3,mistral:latest,HumanEval,180,1
3,phi3:mini,SQuAD,181,0
3,qwen2.5:7b,SQuAD,181,1
3,mistral:latest,SQuAD,181,1
3,phi3:mini,GSM8K,182,1
3,qwen2.5:7b,GSM8K,182,0
3,mistral:latest,GSM8K,182,1
3,phi3:mini,SQuAD,183,0
3,qwen2.5:7b,SQuAD,183,1
3,mistral:latest,SQuAD,183,1
3,phi3:mini,HumanEval,184,0
3,qwen2.5:7b,HumanEval,184,0
3,mistral:latest,HumanEval,184,0
3,phi3:mini,HumanEval,185,1
3,qwen2.5:7b,HumanEval,185,1
3,mistral:latest,HumanEval,185,1
3,phi3:mini,MMLU,186,1
3,qwen2.5:7b,MMLU,186,1
3,mistral:latest,MMLU,186,1
3,phi3:mini,MMLU,187,1
3,qwen2.5:7b,MMLU,187,1
3,mistral:latest,MMLU,187,1
3,phi3:mini,HumanEval,188,0
3,qwen2.5:7b,HumanEval,188,1
3,mistral:latest,HumanEval,188,1
3,phi3:mini,MMLU,189,0
3,qwen2.5:7b,MMLU,189,0
3,mistral:latest,MMLU,189,1
3,phi3:mini,GSM8K,190,1
3,qwen2.5:7b,GSM8K,190,1
3,mistral:latest,GSM8K,190,0
3,phi3:mini,HellaSwag,191,1
3,qwen2.5:7b,HellaSwag,191,1
3,mistral:latest,HellaSwag,191,1
3,phi3:mini,SQuAD,192,1
3,qwen2.5:7b,SQuAD,192,1
3,mistral:latest,SQuAD,192,1
3,phi3:mini,HellaSwag,193,0
3,qwen2.5:7b,HellaSwag,193,0
3,mistral:latest,HellaSwag,193,0
3,phi3:mini,HumanEval,194,0
3,qwen2.5:7b,HumanEval,194,1
3,mistral:latest,HumanEval,194,1
3,phi3:mini,GSM8K,195,0
3,qwen2.5:7b,GSM8K,195,1
3,mistral:latest,GSM8K,195,0
3,phi3:mini,SQuAD,196,1
3,qwen2.5:7b,SQuAD,196,1
3,mistral:latest,SQuAD,196,1
3,phi3:mini,MMLU,197,0
3,qwen2.5:7b,MMLU,197,1
3,mistral:latest,MMLU,197,0
3,phi3:mini,MMLU,198,1
3,qwen2.5:7b,MMLU,198,1
3,mistral:latest,MMLU,198,1
3,phi3:mini,GSM8K,199,0
3,qwen2.5:7b,GSM8K,199,1
3,mistral:latest,GSM8K,199,1
3,phi3:mini,HumanEval,200,0
3,qwen2.5:7b,HumanEval,200,1
3,mistral:latest,HumanEval,200,1
3,phi3:mini,SQuAD,201,1
3,qwen2.5:7b,SQuAD,201,1
3,mistral:latest,SQuAD,201,1
3,phi3:mini,SQuAD,202,0
3,qwen2.5:7b,SQuAD,202,1
3,mistral:latest,SQuAD,202,1
3,phi3:mini,HellaSwag,203,0
3,qwen2.5:7b,HellaSwag,203,1
3,mistral:latest,HellaSwag,203,1
3,phi3:mini,HumanEval,204,1
3,qwen2.5:7b,HumanEval,204,1
3,mistral:latest,HumanEval,204,1
3,phi3:mini,SQuAD,205,0
3,qwen2.5:7b,SQuAD,205,1
3,mistral:latest,SQuAD,205,0
3,phi3:mini,HumanEval,206,1
3,qwen2.5:7b,HumanEval,206,1
3,mistral:latest,HumanEval,206,1
3,phi3:mini,GSM8K,207,0
3,qwen2.5:7b,GSM8K,207,1
3,mistral:latest,GSM8K,207,1
3,phi3:mini,MMLU,208,1
3,qwen2.5:7b,MMLU,208,1
3,mistral:latest,MMLU,208,1
3,phi3:mini,SQuAD,209,1
3,qwen2.5:7b,SQuAD,209,1
3,mistral:latest,SQuAD,209,1
3,phi3:mini,GSM8K,210,0
3,qwen2.5:7b,GSM8K,210,1
3,mistral:latest,GSM8K,210,0
3,phi3:mini,HellaSwag,211,0
3,qwen2.5:7b,HellaSwag,211,1
3,mistral:latest,HellaSwag,211,0
3,phi3:mini,HellaSwag,212,0
3,qwen2.5:7b,HellaSwag,212,1
3,mistral:latest,HellaSwag,212,1
3,phi3:mini,HumanEval,213,1
3,qwen2.5:7b,HumanEval,213,1
3,mistral:latest,HumanEval,213,1
3,phi3:mini,SQuAD,214,1
3,qwen2.5:7b,SQuAD,214,1
3,mistral:latest,SQuAD,214,1
3,phi3:mini,HumanEval,215,1
3,qwen2.5:7b,HumanEval,215,0
3,mistral:latest,HumanEval,215,1
3,phi3:mini,HellaSwag,216,0
3,qwen2.5:7b,HellaSwag,216,1
3,mistral:latest,HellaSwag,216,1
3,phi3:mini,SQuAD,217,1
3,qwen2.5:7b,SQuAD,217,1
3,mistral:latest,SQuAD,217,1
3,phi3:mini,HumanEval,218,0
3,qwen2.5:7b,HumanEval,218,0
3,mistral:latest,HumanEval,218,0
3,phi3:mini,HumanEval,219,0
3,qwen2.5:7b,HumanEval,219,1
3,mistral:latest,HumanEval,219,0
3,phi3:mini,MMLU,220,1
3,qwen2.5:7b,MMLU,220,1
3,mistral:latest,MMLU,220,1
3,phi3:mini,SQuAD,221,1
3,qwen2.5:7b,SQuAD,221,1
3,mistral:latest,SQuAD,221,1
3,phi3:mini,HumanEval,222,0
3,qwen2.5:7b,HumanEval,222,0
3,mistral:latest,HumanEval,222,1
3,phi3:mini,MMLU,223,1
3,qwen2.5:7b,MMLU,223,1
3,mistral:latest,MMLU,223,1
3,phi3:mini,HellaSwag,224,0
3,qwen2.5:7b,HellaSwag,224,1
3,mistral:latest,HellaSwag,224,1
3,phi3:mini,GSM8K,225,0
3,qwen2.5:7b,GSM8K,225,1
3,mistral:latest,GSM8K,225,1
3,phi3:mini,HumanEval,226,0
3,qwen2.5:7b,HumanEval,226,1
3,mistral:latest,HumanEval,226,0
3,phi3:mini,MMLU,227,1
3,qwen2.5:7b,MMLU,227,1
3,mistral:latest,MMLU,227,1
3,phi3:mini,HellaSwag,228,1
3,qwen2.5:7b,HellaSwag,228,0
3,mistral:latest,HellaSwag,228,0
3,phi3:mini,GSM8K,229,0
3,qwen2.5:7b,GSM8K,229,1
3,mistral:latest,GSM8K,229,0
3,phi3:mini,HumanEval,230,0
3,qwen2.5:7b,HumanEval,230,1
3,mistral:latest,HumanEval,230,1
3,phi3:mini,HumanEval,231,0
3,qwen2.5:7b,HumanEval,231,1
3,mistral:latest,HumanEval,231,1
3,phi3:mini,HumanEval,232,0
3,qwen2.5:7b,HumanEval,232,1
3,mistral:latest,HumanEval,232,1
3,phi3:mini,SQuAD,233,1
3,qwen2.5:7b,SQuAD,233,1
3,mistral:latest,SQuAD,233,1
3,phi3:mini,HumanEval,234,0
3,qwen2.5:7b,HumanEval,234,1
3,mistral:latest,HumanEval,234,1
3,phi3:mini,GSM8K,235,0
3,qwen2.5:7b,GSM8K,235,0
3,mistral:latest,GSM8K,235,0
3,phi3:mini,HellaSwag,236,0
3,qwen2.5:7b,HellaSwag,236,1
3,mistral:latest,HellaSwag,236,1
3,phi3:mini,MMLU,237,1
3,qwen2.5:7b,MMLU,237,1
3,mistral:latest,MMLU,237,1
3,phi3:mini,HumanEval,238,1
3,qwen2.5:7b,HumanEval,238,1
3,mistral:latest,HumanEval,238,1
3,phi3:mini,GSM8K,239,0
3,qwen2.5:7b,GSM8K,239,1
3,mistral:latest,GSM8K,239,1
3,phi3:mini,SQuAD,240,1
3,qwen2.5:7b,SQuAD,240,1
3,mistral:latest,SQuAD,240,1
3,phi3:mini,HumanEval,241,1
3,qwen2.5:7b,HumanEval,241,1
3,mistral:latest,HumanEval,241,1
3,phi3:mini,MMLU,242,1
3,qwen2.5:7b,MMLU,242,1
3,mistral:latest,MMLU,242,1
3,phi3:mini,GSM8K,243,1
3,qwen2.5:7b,GSM8K,243,1
3,mistral:latest,GSM8K,243,0
3,phi3:mini,SQuAD,244,1
3,qwen2.5:7b,SQuAD,244,1
3,mistral:latest,SQuAD,244,1
3,phi3:mini,SQuAD,245,1
3,qwen2.5:7b,SQuAD,245,1
3,mistral:latest,SQuAD,245,0
3,phi3:mini,SQuAD,246,0
3,qwen2.5:7b,SQuAD,246,1
3,mistral:latest,SQuAD,246,1
3,phi3:mini,MMLU,247,0
3,qwen2.5:7b,MMLU,247,1
3,mistral:latest,MMLU,247,1
3,phi3:mini,HumanEval,248,1
3,qwen2.5:7b,HumanEval,248,1
3,mistral:latest,HumanEval,248,1
3,phi3:mini,GSM8K,249,1
3,qwen2.5:7b,GSM8K,249,1
3,mistral:latest,GSM8K,249,0
3,phi3:mini,GSM8K,250,0
3,qwen2.5:7b,GSM8K,250,1
3,mistral:latest,GSM8K,250,1
3,phi3:mini,SQuAD,251,1
3,qwen2.5:7b,SQuAD,251,1
3,mistral:latest,SQuAD,251,1
3,phi3:mini,HumanEval,252,1
3,qwen2.5:7b,HumanEval,252,1
3,mistral:latest,HumanEval,252,1
3,phi3:mini,HumanEval,253,0
3,qwen2.5:7b,HumanEval,253,1
3,mistral:latest,HumanEval,253,0
3,phi3:mini,HumanEval,254,1
3,qwen2.5:7b,HumanEval,254,1
3,mistral:latest,HumanEval,254,1
3,phi3:mini,HumanEval,255,1
3,qwen2.5:7b,HumanEval,255,1
3,mistral:latest,HumanEval,255,1
3,phi3:mini,GSM8K,256,0
3,qwen2.5:7b,GSM8K,256,1
3,mistral:latest,GSM8K,256,0
3,phi3:mini,SQuAD,257,1
3,qwen2.5:7b,SQuAD,257,1
3,mistral:latest,SQuAD,257,1
3,phi3:mini,HumanEval,258,0
3,qwen2.5:7b,HumanEval,258,1
3,mistral:latest,HumanEval,258,1
3,phi3:mini,GSM8K,259,0
3,qwen2.5:7b,GSM8K,259,1
3,mistral:latest,GSM8K,259,1
3,phi3:mini,SQuAD,260,1
3,qwen2.5:7b,SQuAD,260,1
3,mistral:latest,SQuAD,260,1
3,phi3:mini,GSM8K,261,0
3,qwen2.5:7b,GSM8K,261,1
3,mistral:latest,GSM8K,261,0
3,phi3:mini,HellaSwag,262,0
3,qwen2.5:7b,HellaSwag,262,0
3,mistral:latest,HellaSwag,262,1
3,phi3:mini,MMLU,263,1
3,qwen2.5:7b,MMLU,263,1
3,mistral:latest,MMLU,263,1
3,phi3:mini,SQuAD,264,0
3,qwen2.5:7b,SQuAD,264,1
3,mistral:latest,SQuAD,264,1
3,phi3:mini,MMLU,265,0
3,qwen2.5:7b,MMLU,265,1
3,mistral:latest,MMLU,265,1
3,phi3:mini,HumanEval,266,1
3,qwen2.5:7b,HumanEval,266,1
3,mistral:latest,HumanEval,266,1
3,phi3:mini,HumanEval,267,1
3,qwen2.5:7b,HumanEval,267,1
3,mistral:latest,HumanEval,267,1
3,phi3:mini,HellaSwag,268,0
3,qwen2.5:7b,HellaSwag,268,0
3,mistral:latest,HellaSwag,268,1
3,phi3:mini,HellaSwag,269,0
3,qwen2.5:7b,HellaSwag,269,1
3,mistral:latest,HellaSwag,269,0
3,phi3:mini,MMLU,270,1
3,qwen2.5:7b,MMLU,270,1
3,mistral:latest,MMLU,270,1
3,phi3:mini,GSM8K,271,0
3,qwen2.5:7b,GSM8K,271,0
3,mistral:latest,GSM8K,271,1
3,phi3:mini,HellaSwag,272,0
3,qwen2.5:7b,HellaSwag,272,1
3,mistral:latest,HellaSwag,272,1
3,phi3:mini,GSM8K,273,0
3,qwen2.5:7b,GSM8K,273,1
3,mistral:latest,GSM8K,273,1
3,phi3:mini,HellaSwag,274,0
3,qwen2.5:7b,HellaSwag,274,1
3,mistral:latest,HellaSwag,274,1
3,phi3:mini,MMLU,275,1
3,qwen2.5:7b,MMLU,275,1
3,mistral:latest,MMLU,275,1
3,phi3:mini,SQuAD,276,1
3,qwen2.5:7b,SQuAD,276,1
3,mistral:latest,SQuAD,276,1
3,phi3:mini,SQuAD,277,1
3,qwen2.5:7b,SQuAD,277,1
3,mistral:latest,SQuAD,277,1
3,phi3:mini,SQuAD,278,0
3,qwen2.5:7b,SQuAD,278,1
3,mistral:latest,SQuAD,278,1
3,phi3:mini,HellaSwag,279,1
3,qwen2.5:7b,HellaSwag,279,1
3,mistral:latest,HellaSwag,279,1
3,phi3:mini,HellaSwag,280,0
3,qwen2.5:7b,HellaSwag,280,0
3,mistral:latest,HellaSwag,280,0
3,phi3:mini,GSM8K,281,0
3,qwen2.5:7b,GSM8K,281,1
3,mistral:latest,GSM8K,281,1
3,phi3:mini,GSM8K,282,0
3,qwen2.5:7b,GSM8K,282,1
3,mistral:latest,GSM8K,282,1
3,phi3:mini,HellaSwag,283,0
3,qwen2.5:7b,HellaSwag,283,0
3,mistral:latest,HellaSwag,283,0
3,phi3:mini,HellaSwag,284,0
3,qwen2.5:7b,HellaSwag,284,1
3,mistral:latest,HellaSwag,284,0
3,phi3:mini,HellaSwag,285,0
3,qwen2.5:7b,HellaSwag,285,0
3,mistral:latest,HellaSwag,285,0
3,phi3:mini,HellaSwag,286,0
3,qwen2.5:7b,HellaSwag,286,0
3,mistral:latest,HellaSwag,286,0
3,phi3:mini,HellaSwag,287,1
3,qwen2.5:7b,HellaSwag,287,1
3,mistral:latest,HellaSwag,287,0
3,phi3:mini,MMLU,288,1
3,qwen2.5:7b,MMLU,288,1
3,mistral:latest,MMLU,288,1
3,phi3:mini,SQuAD,289,1
3,qwen2.5:7b,SQuAD,289,1
3,mistral:latest,SQuAD,289,1
3,phi3:mini,SQuAD,290,0
3,qwen2.5:7b,SQuAD,290,1
3,mistral:latest,SQuAD,290,0
3,phi3:mini,MMLU,291,1
3,qwen2.5:7b,MMLU,291,1
3,mistral:latest,MMLU,291,1
3,phi3:mini,MMLU,292,1
3,qwen2.5:7b,MMLU,292,1
3,mistral:latest,MMLU,292,1
3,phi3:mini,SQuAD,293,1
3,qwen2.5:7b,SQuAD,293,1
3,mistral:latest,SQuAD,293,1
3,phi3:mini,HumanEval,294,0
3,qwen2.5:7b,HumanEval,294,1
3,mistral:latest,HumanEval,294,1
3,phi3:mini,SQuAD,295,1
3,qwen2.5:7b,SQuAD,295,1
3,mistral:latest,SQuAD,295,1
3,phi3:mini,MMLU,296,1
3,qwen2.5:7b,MMLU,296,1
3,mistral:latest,MMLU,296,1
3,phi3:mini,HumanEval,297,1
3,qwen2.5:7b,HumanEval,297,1
3,mistral:latest,HumanEval,297,1
3,phi3:mini,HellaSwag,298,0
3,qwen2.5:7b,HellaSwag,298,1
3,mistral:latest,HellaSwag,298,1
3,phi3:mini,GSM8K,299,0
3,qwen2.5:7b,GSM8K,299,1
3,mistral:latest,GSM8K,299,0
3,phi3:mini,MMLU,300,0
3,qwen2.5:7b,MMLU,300,1
3,mistral:latest,MMLU,300,1
3,phi3:mini,GSM8K,301,0
3,qwen2.5:7b,GSM8K,301,1
3,mistral:latest,GSM8K,301,1
3,phi3:mini,GSM8K,302,0
3,qwen2.5:7b,GSM8K,302,1
3,mistral:latest,GSM8K,302,0
3,phi3:mini,HellaSwag,303,0
3,qwen2.5:7b,HellaSwag,303,1
3,mistral:latest,HellaSwag,303,0
3,phi3:mini,HellaSwag,304,0
3,qwen2.5:7b,HellaSwag,304,1
3,mistral:latest,HellaSwag,304,1
3,phi3:mini,MMLU,305,0
3,qwen2.5:7b,MMLU,305,0
3,mistral:latest,MMLU,305,0
3,phi3:mini,SQuAD,306,0
3,qwen2.5:7b,SQuAD,306,0
3,mistral:latest,SQuAD,306,1
3,phi3:mini,GSM8K,307,0
3,qwen2.5:7b,GSM8K,307,1
3,mistral:latest,GSM8K,307,1
3,phi3:mini,HellaSwag,308,1
3,qwen2.5:7b,HellaSwag,308,1
3,mistral:latest,HellaSwag,308,1
3,phi3:mini,MMLU,309,1
3,qwen2.5:7b,MMLU,309,0
3,mistral:latest,MMLU,309,1
3,phi3:mini,SQuAD,310,0
3,qwen2.5:7b,SQuAD,310,1
3,mistral:latest,SQuAD,310,1
3,phi3:mini,SQuAD,311,0
3,qwen2.5:7b,SQuAD,311,1
3,mistral:latest,SQuAD,311,1
3,phi3:mini,MMLU,312,1
3,qwen2.5:7b,MMLU,312,1
3,mistral:latest,MMLU,312,1
3,phi3:mini,GSM8K,313,0
3,qwen2.5:7b,GSM8K,313,1
3,mistral:latest,GSM8K,313,0
3,phi3:mini,HellaSwag,314,0
3,qwen2.5:7b,HellaSwag,314,1
3,mistral:latest,HellaSwag,314,0
3,phi3:mini,HumanEval,315,0
3,qwen2.5:7b,HumanEval,315,1
3,mistral:latest,HumanEval,315,1
3,phi3:mini,HellaSwag,316,1
3,qwen2.5:7b,HellaSwag,316,1
3,mistral:latest,HellaSwag,316,0
3,phi3:mini,HellaSwag,317,0
3,qwen2.5:7b,HellaSwag,317,0
3,mistral:latest,HellaSwag,317,1
3,phi3:mini,GSM8K,318,0
3,qwen2.5:7b,GSM8K,318,1
3,mistral:latest,GSM8K,318,0
3,phi3:mini,MMLU,319,1
3,qwen2.5:7b,MMLU,319,1
3,mistral:latest,MMLU,319,1
3,phi3:mini,SQuAD,320,1
3,qwen2.5:7b,SQuAD,320,1
3,mistral:latest,SQuAD,320,1
3,phi3:mini,MMLU,321,1
3,qwen2.5:7b,MMLU,321,1
3,mistral:latest,MMLU,321,1
3,phi3:mini,SQuAD,322,0
3,qwen2.5:7b,SQuAD,322,1
3,mistral:latest,SQuAD,322,1
3,phi3:mini,HumanEval,323,0
3,qwen2.5:7b,HumanEval,323,1
3,mistral:latest,HumanEval,323,1
3,phi3:mini,MMLU,324,1
3,qwen2.5:7b,MMLU,324,1
3,mistral:latest,MMLU,324,0
3,phi3:mini,HumanEval,325,0
3,qwen2.5:7b,HumanEval,325,1
3,mistral:latest,HumanEval,325,1
3,phi3:mini,MMLU,326,0
3,qwen2.5:7b,MMLU,326,0
3,mistral:latest,MMLU,326,1
3,phi3:mini,SQuAD,327,1
3,qwen2.5:7b,SQuAD,327,1
3,mistral:latest,SQuAD,327,1
3,phi3:mini,HumanEval,328,0
3,qwen2.5:7b,HumanEval,328,1
3,mistral:latest,HumanEval,328,1
3,phi3:mini,HumanEval,329,0
3,qwen2.5:7b,HumanEval,329,1
3,mistral:latest,HumanEval,329,0
3,phi3:mini,HumanEval,330,0
3,qwen2.5:7b,HumanEval,330,1
3,mistral:latest,HumanEval,330,0
3,phi3:mini,HellaSwag,331,1
3,qwen2.5:7b,HellaSwag,331,0
3,mistral:latest,HellaSwag,331,1
3,phi3:mini,HumanEval,332,0
3,qwen2.5:7b,HumanEval,332,0
3,mistral:latest,HumanEval,332,1
3,phi3:mini,HumanEval,333,0
3,qwen2.5:7b,HumanEval,333,1
3,mistral:latest,HumanEval,333,1
3,phi3:mini,MMLU,334,0
3,qwen2.5:7b,MMLU,334,0
3,mistral:latest,MMLU,334,1
3,phi3:mini,MMLU,335,1
3,qwen2.5:7b,MMLU,335,1
3,mistral:latest,MMLU,335,1
3,phi3:mini,SQuAD,336,1
3,qwen2.5:7b,SQuAD,336,1
3,mistral:latest,SQuAD,336,1
3,phi3:mini,GSM8K,337,0
3,qwen2.5:7b,GSM8K,337,0
3,mistral:latest,GSM8K,337,0
3,phi3:mini,SQuAD,338,1
3,qwen2.5:7b,SQuAD,338,1
3,mistral:latest,SQuAD,338,1
3,phi3:mini,SQuAD,339,1
3,qwen2.5:7b,SQuAD,339,1
3,mistral:latest,SQuAD,339,1
3,phi3:mini,HumanEval,340,1
3,qwen2.5:7b,HumanEval,340,1
3,mistral:latest,HumanEval,340,1
3,phi3:mini,GSM8K,341,1
3,qwen2.5:7b,GSM8K,341,1
3,mistral:latest,GSM8K,341,1
3,phi3:mini,GSM8K,342,1
3,qwen2.5:7b,GSM8K,342,1
3,mistral:latest,GSM8K,342,0
3,phi3:mini,MMLU,343,0
3,qwen2.5:7b,MMLU,343,1
3,mistral:latest,MMLU,343,1
3,phi3:mini,HellaSwag,344,0
3,qwen2.5:7b,HellaSwag,344,1
3,mistral:latest,HellaSwag,344,1
3,phi3:mini,HumanEval,345,1
3,qwen2.5:7b,HumanEval,345,1
3,mistral:latest,HumanEval,345,1
3,phi3:mini,HumanEval,346,1
3,qwen2.5:7b,HumanEval,346,1
3,mistral:latest,HumanEval,346,1
3,phi3:mini,HumanEval,347,0
3,qwen2.5:7b,HumanEval,347,1
3,mistral:latest,HumanEval,347,1
3,phi3:mini,MMLU,348,1
3,qwen2.5:7b,MMLU,348,1
3,mistral:latest,MMLU,348,1
3,phi3:mini,MMLU,349,1
3,qwen2.5:7b,MMLU,349,1
3,mistral:latest,MMLU,349,1
3,phi3:mini,MMLU,350,1
3,qwen2.5:7b,MMLU,350,1
3,mistral:latest,MMLU,350,1
3,phi3:mini,MMLU,351,1
3,qwen2.5:7b,MMLU,351,1
3,mistral:latest,MMLU,351,1
3,phi3:mini,SQuAD,352,1
3,qwen2.5:7b,SQuAD,352,1
3,mistral:latest,SQuAD,352,0
3,phi3:mini,SQuAD,353,1
3,qwen2.5:7b,SQuAD,353,1
3,mistral:latest,SQuAD,353,1
3,phi3:mini,MMLU,354,1
3,qwen2.5:7b,MMLU,354,1
3,mistral:latest,MMLU,354,1
3,phi3:mini,HellaSwag,355,0
3,qwen2.5:7b,HellaSwag,355,1
3,mistral:latest,HellaSwag,355,1
3,phi3:mini,HumanEval,356,0
3,qwen2.5:7b,HumanEval,356,1
3,mistral:latest,HumanEval,356,1
3,phi3:mini,SQuAD,357,0
3,qwen2.5:7b,SQuAD,357,1
3,mistral:latest,SQuAD,357,1
3,phi3:mini,SQuAD,358,1
3,qwen2.5:7b,SQuAD,358,1
3,mistral:latest,SQuAD,358,1
3,phi3:mini,SQuAD,359,1
3,qwen2.5:7b,SQuAD,359,1
3,mistral:latest,SQuAD,359,1
3,phi3:mini,SQuAD,360,1
3,qwen2.5:7b,SQuAD,360,1
3,mistral:latest,SQuAD,360,1
3,phi3:mini,GSM8K,361,0
3,qwen2.5:7b,GSM8K,361,1
3,mistral:latest,GSM8K,361,0
3,phi3:mini,SQuAD,362,1
3,qwen2.5:7b,SQuAD,362,1
3,mistral:latest,SQuAD,362,1
3,phi3:mini,HumanEval,363,0
3,qwen2.5:7b,HumanEval,363,1
3,mistral:latest,HumanEval,363,1
3,phi3:mini,GSM8K,364,0
3,qwen2.5:7b,GSM8K,364,1
3,mistral:latest,GSM8K,364,1
3,phi3:mini,HumanEval,365,0
3,qwen2.5:7b,HumanEval,365,1
3,mistral:latest,HumanEval,365,1
3,phi3:mini,HumanEval,366,0
3,qwen2.5:7b,HumanEval,366,1
3,mistral:latest,HumanEval,366,1
3,phi3:mini,MMLU,367,1
3,qwen2.5:7b,MMLU,367,1
3,mistral:latest,MMLU,367,1
3,phi3:mini,SQuAD,368,1
3,qwen2.5:7b,SQuAD,368,1
3,mistral:latest,SQuAD,368,1
3,phi3:mini,HellaSwag,369,0
3,qwen2.5:7b,HellaSwag,369,1
3,mistral:latest,HellaSwag,369,0
3,phi3:mini,SQuAD,370,0
3,qwen2.5:7b,SQuAD,370,1
3,mistral:latest,SQuAD,370,0
3,phi3:mini,SQuAD,371,0
3,qwen2.5:7b,SQuAD,371,1
3,mistral:latest,SQuAD,371,1
3,phi3:mini,HellaSwag,372,0
3,qwen2.5:7b,HellaSwag,372,0
3,mistral:latest,HellaSwag,372,0
3,phi3:mini,HellaSwag,373,0
3,qwen2.5:7b,HellaSwag,373,1
3,mistral:latest,HellaSwag,373,1
3,phi3:mini,HellaSwag,374,1
3,qwen2.5:7b,HellaSwag,374,1
3,mistral:latest,HellaSwag,374,0
3,phi3:mini,HellaSwag,375,0
3,qwen2.5:7b,HellaSwag,375,0
3,mistral:latest,HellaSwag,375,1
3,phi3:mini,SQuAD,376,1
3,qwen2.5:7b,SQuAD,376,1
3,mistral:latest,SQuAD,376,1
3,phi3:mini,GSM8K,377,0
3,qwen2.5:7b,GSM8K,377,1
3,mistral:latest,GSM8K,377,1
3,phi3:mini,MMLU,378,1
3,qwen2.5:7b,MMLU,378,1
3,mistral:latest,MMLU,378,1
3,phi3:mini,GSM8K,379,0
3,qwen2.5:7b,GSM8K,379,1
3,mistral:latest,GSM8K,379,1
3,phi3:mini,SQuAD,380,0
3,qwen2.5:7b,SQuAD,380,1
3,mistral:latest,SQuAD,380,1
3,phi3:mini,GSM8K,381,0
3,qwen2.5:7b,GSM8K,381,1
3,mistral:latest,GSM8K,381,1
3,phi3:mini,HumanEval,382,1
3,qwen2.5:7b,HumanEval,382,1
3,mistral:latest,HumanEval,382,1
3,phi3:mini,GSM8K,383,0
3,qwen2.5:7b,GSM8K,383,1
3,mistral:latest,GSM8K,383,1
3,phi3:mini,MMLU,384,1
3,qwen2.5:7b,MMLU,384,1
3,mistral:latest,MMLU,384,1
3,phi3:mini,GSM8K,385,0
3,qwen2.5:7b,GSM8K,385,1
3,mistral:latest,GSM8K,385,0
3,phi3:mini,HellaSwag,386,0
3,qwen2.5:7b,HellaSwag,386,0
3,mistral:latest,HellaSwag,386,0
3,phi3:mini,HumanEval,387,0
3,qwen2.5:7b,HumanEval,387,1
3,mistral:latest,HumanEval,387,1
3,phi3:mini,SQuAD,388,1
3,qwen2.5:7b,SQuAD,388,1
3,mistral:latest,SQuAD,388,1
3,phi3:mini,HellaSwag,389,1
3,qwen2.5:7b,HellaSwag,389,1
3,mistral:latest,HellaSwag,389,1
3,phi3:mini,HumanEval,390,0
3,qwen2.5:7b,HumanEval,390,1
3,mistral:latest,HumanEval,390,0
3,phi3:mini,GSM8K,391,0
3,qwen2.5:7b,GSM8K,391,1
3,mistral:latest,GSM8K,391,1
3,phi3:mini,HumanEval,392,0
3,qwen2.5:7b,HumanEval,392,1
3,mistral:latest,HumanEval,392,1
3,phi3:mini,SQuAD,393,1
3,qwen2.5:7b,SQuAD,393,1
3,mistral:latest,SQuAD,393,1
3,phi3:mini,HumanEval,394,1
3,qwen2.5:7b,HumanEval,394,1
3,mistral:latest,HumanEval,394,1
3,phi3:mini,HumanEval,395,1
3,qwen2.5:7b,HumanEval,395,1
3,mistral:latest,HumanEval,395,1
3,phi3:mini,HumanEval,396,1
3,qwen2.5:7b,HumanEval,396,0
3,mistral:latest,HumanEval,396,1
3,phi3:mini,SQuAD,397,1
3,qwen2.5:7b,SQuAD,397,1
3,mistral:latest,SQuAD,397,1
